customer_id,age,gender,signup_date,contract_type,internet_service,payment_method,tenure_months,monthly_charges,total_charges,num_services,support_tickets,late_payments,satisfaction_score,last_login_days,city,churn
CUST103186,26.0,Female,2024-08-08,Month-to-month,No internet,Credit card,17,62.6,1092.46,5,0,2,7.0,4.0,Hyderabad,Yes
CUST102768,48.0,Female,2022-02-12,Month-to-month,DSL,Bank transfer,47,41.73,2022.8,2,1,0,9.0,3.0,Pune,No
CUST100735,40.0,Female,2025-11-24,Month-to-month,Fiber optic,Credit card,1,83.8,80.33,6,2,1,6.0,26.0,Delhi,No
CUST104727,25.0,Male,2023-11-18,Month-to-month,No internet,Mailed check,25,,1909.71,6,4,2,,23.0,Mumbai,Yes
CUST104954,51.0,Female,2023-10-09,Month-to-month,DSL,Bank transfer,27,43.68,1248.43,3,1,4,5.0,18.0,Pune,No
CUST102106,55.0,Male,2025-05-29,Month-to-month,Fiber optic,Bank transfer,7,48.26,366.65,2,2,3,6.0,37.0,Mumbai,No
CUST102679,43.0,Male,2023-06-06,Month-to-month,No internet,Credit card,31,18.0,625.95,1,2,1,7.0,24.0,Pune,No
CUST103229,21.0,Female,2025-06-24,Month-to-month,Fiber optic,Electronic check,6,58.76,367.76,3,0,1,9.0,9.0,Hyderabad,No
CUST102761,19.0,Male,2023-07-25,Two year,Fiber optic,Electronic check,29,80.98,2104.84,6,2,1,8.0,25.0,Mumbai,No
CUST100592,60.0,Female,2024-04-21,Month-to-month,Fiber optic,Electronic check,20,59.6,1313.02,4,0,2,8.0,8.0,Pune,No
CUST101303,47.0,Male,2023-02-01,One year,Fiber optic,Credit card,35,47.34,1489.87,2,1,1,6.0,6.0,Delhi,No
CUST101387,25.0,Female,2021-07-02,Two year,Fiber optic,Electronic check,54,61.45,3342.63,4,3,1,7.0,14.0,Chennai,No
CUST104719,40.0,Female,2025-03-29,One year,Fiber optic,Bank transfer,9,65.62,563.22,3,2,0,6.0,21.0,Chennai,No
CUST104549,28.0,Male,2022-11-09,One year,No internet,Bank transfer,38,54.75,1931.05,4,0,2,8.0,8.0,Mumbai,No
CUST103999,23.0,Female,2022-12-06,One year,DSL,Credit card,37,29.67,1039.06,3,2,0,6.0,11.0,Delhi,No
CUST101890,50.0,Female,2022-08-17,Two year,Fiber optic,Bank transfer,41,46.37,1783.5,3,1,2,9.0,50.0,Bengaluru,No
CUST102987,57.0,Female,2025-03-24,Month-to-month,Fiber optic,Mailed check,9,82.68,799.0,5,1,0,7.0,6.0,Hyderabad,No
CUST104949,48.0,Female,2024-09-07,Month-to-month,DSL,Bank transfer,16,44.18,791.53,3,2,2,7.0,24.0,Pune,Yes
CUST103297,37.0,Male,2022-02-05,Month-to-month,Fiber optic,Mailed check,47,83.56,4256.03,5,0,1,6.0,8.0,Mumbai,No
CUST100904,31.0,Female,2022-12-07,Month-to-month,Fiber optic,Credit card,37,88.31,3215.55,5,1,0,6.0,6.0,Bengaluru,No
CUST104633,24.0,Female,2021-02-02,One year,DSL,Electronic check,59,48.68,2731.32,4,2,0,8.0,15.0,Pune,No
CUST101279,35.0,Male,2021-11-30,Month-to-month,DSL,Electronic check,49,88.76,4434.64,7,0,0,10.0,32.0,Mumbai,No
CUST100933,58.0,Male,2025-10-16,Two year,DSL,Credit card,3,46.23,156.5,3,1,0,9.0,8.0,Delhi,No
CUST104924,21.0,Male,2022-06-21,Month-to-month,DSL,Mailed check,42,56.22,2286.96,4,2,0,10.0,14.0,Hyderabad,Yes
CUST102308,53.0,Female,2025-06-07,Month-to-month,No internet,Electronic check,7,53.57,400.4,3,0,3,7.0,5.0,Mumbai,No
CUST101555,30.0,Male,2021-02-10,Month-to-month,DSL,Electronic check,59,42.87,2287.5,2,3,1,8.0,12.0,Pune,No
CUST104556,42.0,Female,2024-07-19,One year,Fiber optic,Electronic check,17,72.42,1102.54,5,3,1,5.0,12.0,Mumbai,No
CUST103190,21.0,Male,2025-01-09,One year,No internet,Electronic check,12,51.27,677.37,3,1,1,7.0,14.0,Mumbai,No
CUST104464,50.0,Female,2024-10-28,Month-to-month,Fiber optic,Credit card,14,44.62,577.35,1,2,2,8.0,9.0,Chennai,No
CUST100706,27.0,Male,2022-05-10,Month-to-month,DSL,Electronic check,44,32.27,1448.66,2,2,0,,30.0,Pune,No
CUST104714,31.0,Male,2024-09-23,One year,Fiber optic,Credit card,15,89.21,1347.31,6,1,0,9.0,25.0,Bengaluru,No
CUST103070,48.0,Female,2025-05-12,Month-to-month,Fiber optic,Electronic check,8,107.29,854.67,6,2,1,7.0,10.0,Delhi,No
CUST100745,49.0,Female,2023-03-01,Month-to-month,No internet,Mailed check,34,91.98,3553.2,8,7,0,5.0,,Chennai,No
CUST103594,33.0,Male,2025-02-15,One year,DSL,Electronic check,11,69.0,800.54,7,2,2,4.0,8.0,Mumbai,No
CUST101939,28.0,Male,2023-09-22,Month-to-month,Fiber optic,Credit card,27,72.4,1776.97,5,1,0,8.0,30.0,Bengaluru,No
CUST104423,30.0,Female,2024-05-27,One year,DSL,,19,37.73,727.07,3,1,1,7.0,35.0,Mumbai,No
CUST102862,29.0,Female,2023-02-23,Month-to-month,Fiber optic,Electronic check,34,49.64,1462.39,2,1,1,8.0,20.0,Bengaluru,No
CUST104049,,Male,2021-04-12,Two year,Fiber optic,Credit card,57,70.55,3853.95,3,1,0,6.0,29.0,Delhi,No
CUST100513,37.0,Male,2022-04-05,Month-to-month,No internet,Credit card,45,76.68,3770.49,6,1,0,6.0,6.0,Delhi,No
CUST100081,30.0,Male,2023-10-07,One year,Fiber optic,Electronic check,27,41.32,1097.58,2,1,0,8.0,25.0,Mumbai,No
CUST102586,39.0,Male,2021-06-27,Two year,DSL,Bank transfer,54,22.61,1202.19,2,1,1,7.0,4.0,Hyderabad,No
CUST101308,18.0,Male,2021-05-17,One year,Fiber optic,Credit card,56,97.96,5111.08,6,0,2,7.0,6.0,Delhi,No
CUST104571,58.0,Female,2023-08-08,Month-to-month,Fiber optic,Bank transfer,29,49.54,1495.44,2,2,3,7.0,17.0,Pune,No
CUST100914,50.0,Female,2021-04-10,Month-to-month,Fiber optic,Bank transfer,57,450.0,6030.34,6,0,1,8.0,25.0,Delhi,No
CUST103452,61.0,Male,2022-09-18,Month-to-month,DSL,Credit card,39,27.93,1167.36,2,0,2,7.0,13.0,Hyderabad,No
CUST103695,29.0,Female,2023-07-22,One year,Fiber optic,Bank transfer,29,74.79,2212.21,4,1,0,7.0,30.0,Pune,No
CUST104828,53.0,Female,2023-08-26,Month-to-month,DSL,Bank transfer,28,56.59,1290.31,3,1,3,6.0,7.0,Mumbai,No
CUST103156,70.0,Female,2022-06-29,Two year,DSL,Electronic check,42,39.52,1621.75,2,2,1,7.0,8.0,Delhi,No
CUST102198,35.0,Male,2023-08-02,Month-to-month,No internet,Mailed check,29,32.62,875.88,1,3,1,6.0,23.0,Mumbai,No
CUST104254,29.0,Male,2023-04-30,Month-to-month,No internet,Bank transfer,32,49.1,1967.87,3,1,1,7.0,14.0,Chennai,No
CUST100774,38.0,Female,2022-10-03,Two year,DSL,Credit card,39,35.92,1395.16,2,2,0,6.0,21.0,Chennai,No
CUST100329,32.0,Male,2021-11-30,Month-to-month,No internet,Bank transfer,49,53.16,2846.58,4,1,1,8.0,2.0,Bengaluru,No
CUST102054,42.0,Male,2022-02-23,Month-to-month,Fiber optic,Electronic check,46,90.33,4122.73,5,3,1,6.0,21.0,Delhi,No
CUST102001,30.0,Female,2023-09-18,Two year,DSL,Electronic check,27,51.78,1470.81,2,1,1,5.0,9.0,Bengaluru,Yes
CUST100943,52.0,Male,2024-01-15,One year,DSL,Bank transfer,24,64.25,1425.89,4,2,1,8.0,19.0,Bengaluru,No
CUST100822,24.0,Female,2025-01-26,Two year,DSL,Electronic check,11,35.82,349.45,4,1,0,8.0,23.0,Chennai,No
CUST104550,50.0,Female,2021-01-08,One year,DSL,Electronic check,60,35.44,2169.45,3,5,2,7.0,47.0,Delhi,No
CUST100909,25.0,Male,2024-05-04,One year,No internet,Bank transfer,20,33.8,610.96,3,2,1,7.0,18.0,Hyderabad,No
CUST102516,38.0,Female,2021-04-13,Month-to-month,Fiber optic,Bank transfer,57,61.5,3712.79,4,0,2,8.0,26.0,Mumbai,No
CUST100181,41.0,Female,2023-01-22,Month-to-month,Fiber optic,Credit card,35,58.17,2039.54,2,3,1,6.0,17.0,Chennai,No
CUST100164,48.0,Male,2023-07-03,Month-to-month,Fiber optic,Credit card,30,49.07,1406.97,3,2,1,8.0,13.0,Chennai,No
CUST101523,36.0,Female,2024-10-13,One year,DSL,Credit card,15,32.65,475.26,3,1,2,6.0,6.0,Delhi,No
CUST100451,42.0,Male,2023-09-08,One year,Fiber optic,,28,81.0,2329.64,4,1,3,6.0,17.0,Bengaluru,No
CUST103983,22.0,Female,2024-08-14,One year,Fiber optic,Electronic check,17,59.57,867.73,3,0,1,9.0,10.0,Mumbai,No
CUST102538,45.0,Female,2024-10-06,Month-to-month,No internet,Bank transfer,15,48.61,720.5,3,2,3,6.0,13.0,Pune,Yes
CUST104128,35.0,Female,2025-11-17,One year,DSL,Electronic check,1,60.78,61.76,6,0,0,7.0,6.0,Hyderabad,No
CUST104799,33.0,Male,2022-12-23,One year,DSL,Electronic check,36,53.93,1886.53,4,1,0,9.0,15.0,Chennai,No
CUST101311,48.0,Male,2025-05-14,One year,DSL,Credit card,8,40.29,296.91,3,2,2,7.0,31.0,Chennai,Yes
CUST103149,41.0,Male,2025-03-03,Two year,Fiber optic,Bank transfer,10,55.2,573.55,4,4,0,6.0,10.0,Delhi,No
CUST101111,35.0,Female,2023-05-24,Month-to-month,No internet,Bank transfer,31,64.67,2142.51,6,1,2,6.0,5.0,Pune,No
CUST104570,37.0,Male,2023-08-28,Month-to-month,Fiber optic,Bank transfer,28,68.1,1934.48,4,3,1,4.0,30.0,Delhi,No
CUST103874,,Female,2025-09-29,Month-to-month,Fiber optic,Bank transfer,3,68.1,216.7,3,2,1,6.0,17.0,Mumbai,No
CUST103489,35.0,Male,2023-11-10,Two year,Fiber optic,Electronic check,26,61.61,1490.06,4,1,1,7.0,48.0,Chennai,No
CUST101287,38.0,Female,2024-02-19,Month-to-month,Fiber optic,Credit card,22,107.01,2191.23,8,2,0,9.0,7.0,Pune,No
CUST104792,47.0,Male,2021-10-08,Month-to-month,No internet,Credit card,51,82.39,3599.8,8,1,0,8.0,34.0,Bengaluru,No
CUST104669,29.0,Male,2025-04-26,One year,Fiber optic,Credit card,8,82.66,668.19,6,0,2,6.0,4.0,Hyderabad,No
CUST103680,30.0,Male,2022-12-19,One year,Fiber optic,Electronic check,36,63.82,2282.58,2,1,2,6.0,6.0,Pune,Yes
CUST104353,20.0,Male,2021-03-14,Two year,DSL,Electronic check,58,64.53,4255.42,5,2,2,6.0,22.0,Chennai,No
CUST104190,50.0,MALE,2024-10-10,Two year,Fiber optic,Credit card,15,58.7,930.97,3,1,0,8.0,8.0,Delhi,No
CUST103300,45.0,Female,2021-12-30,One year,Fiber optic,Credit card,48,65.39,3190.42,2,2,3,6.0,7.0,Pune,No
CUST103310,32.0,Male,2025-05-12,Month-to-month,No internet,Electronic check,8,44.59,309.4,4,2,0,7.0,9.0,Chennai,No
CUST104579,47.0,Male,2024-05-14,Two year,DSL,Credit card,20,39.56,794.75,2,2,2,8.0,32.0,Bengaluru,No
CUST103125,45.0,Male,2025-09-29,Month-to-month,Fiber optic,Bank transfer,3,57.26,151.64,2,2,1,5.0,9.0,Delhi,Yes
CUST100327,37.0,Female,2021-12-26,Month-to-month,Fiber optic,Credit card,48,46.11,2190.7,2,2,1,7.0,20.0,Delhi,No
CUST101790,18.0,Female,2024-05-11,Month-to-month,Fiber optic,Credit card,20,,1719.6,6,1,2,7.0,22.0,Pune,Yes
CUST102490,48.0,Female,2023-05-31,Month-to-month,Fiber optic,Electronic check,31,66.14,1866.29,3,1,1,7.0,15.0,Chennai,No
CUST102006,37.0,Male,2021-10-12,One year,No internet,Credit card,51,30.39,1542.72,2,3,3,5.0,7.0,Delhi,No
CUST102007,25.0,Female,2025-09-15,One year,Fiber optic,Credit card,4,450.0,237.22,6,1,0,9.0,16.0,Mumbai,No
CUST101858,43.0,Female,2024-04-22,Month-to-month,Fiber optic,Electronic check,20,66.75,1468.89,5,1,0,8.0,37.0,Bengaluru,No
CUST104709,45.0,Female,2024-05-25,Month-to-month,DSL,Credit card,19,39.84,710.48,4,1,0,8.0,49.0,Mumbai,No
CUST100312,59.0,Male,2021-08-20,One year,No internet,Credit card,52,25.16,1313.11,2,1,1,7.0,19.0,Bengaluru,No
CUST100832,24.0,Male,2022-01-26,Month-to-month,DSL,Bank transfer,47,52.62,2169.66,5,3,1,6.0,13.0,Delhi,No
CUST103079,51.0,Male,2024-10-21,Two year,No internet,Bank transfer,14,73.33,966.17,6,2,1,6.0,9.0,Hyderabad,No
CUST104741,37.0,Male,2022-04-09,Month-to-month,Fiber optic,Mailed check,45,50.7,2245.37,2,5,1,6.0,21.0,Pune,No
CUST103462,22.0,Male,2022-01-08,Two year,No internet,Electronic check,48,82.8,3999.52,7,2,1,6.0,8.0,Mumbai,No
CUST101201,32.0,Female,2022-05-18,Month-to-month,DSL,Electronic check,43,25.05,1077.29,1,2,2,5.0,15.0,Pune,Yes
CUST104414,36.0,Male,2023-06-25,One year,DSL,Electronic check,30,51.98,1375.26,4,2,1,8.0,13.0,Hyderabad,No
CUST103547,51.0,Female,2021-03-01,Month-to-month,DSL,Bank transfer,58,23.76,1579.09,2,4,1,6.0,75.0,Mumbai,No
CUST104046,36.0,Male,2025-08-31,One year,DSL,Bank transfer,4,76.34,256.89,4,3,1,6.0,21.0,Pune,No
CUST102134,28.0,Male,2023-08-22,One year,DSL,Electronic check,28,65.01,1711.94,6,2,1,7.0,7.0,Delhi,Yes
CUST103451,46.0,Female,2024-10-16,Month-to-month,No internet,Electronic check,15,76.87,1068.25,7,1,2,7.0,16.0,Chennai,No
CUST102209,33.0,Male,2022-03-23,Month-to-month,DSL,Electronic check,45,49.04,2097.91,5,2,2,5.0,10.0,Mumbai,No
CUST101901,51.0,Male,2021-07-31,Month-to-month,Fiber optic,Bank transfer,53,68.88,4097.04,4,0,2,9.0,35.0,Chennai,No
CUST101481,45.0,Male,2024-10-04,Two year,DSL,Credit card,15,53.71,788.96,3,0,1,8.0,9.0,Delhi,No
CUST100777,43.0,Female,2024-11-08,One year,No internet,Credit card,14,32.23,453.71,3,1,0,7.0,7.0,Pune,No
CUST100799,38.0,Male,2025-06-20,Month-to-month,No internet,Electronic check,6,48.32,280.82,4,1,2,6.0,14.0,Hyderabad,Yes
CUST103714,29.0,Male,2024-11-25,Month-to-month,No internet,Credit card,13,62.39,901.41,5,2,2,4.0,39.0,Chennai,No
CUST103942,28.0,Female,2023-12-27,Month-to-month,Fiber optic, electronic check ,24,52.17,1160.23,3,2,2,5.0,15.0,Delhi,No
CUST100054,32.0,Male,2023-01-18,Month-to-month,Fiber optic,Electronic check,35,88.22,3515.67,5,2,0,6.0,41.0,Pune,No
CUST102972,38.0,Female,2021-05-02,Month-to-month,No internet,Credit card,56,44.61,2205.29,3,0,2,5.0,12.0,Delhi,No
CUST103335,35.0,Female,2024-10-23,One year,Fiber optic,Bank transfer,14,62.65,856.12,2,0,1,8.0,12.0,Mumbai,No
CUST101920,25.0,Male,2025-11-16,Two year,DSL,,2,63.41,122.15,3,1,1,9.0,17.0,Chennai,No
CUST103715,28.0,Female,2022-03-27,Month-to-month,DSL,Bank transfer,45,62.17,2837.89,6,2,1,9.0,12.0,Hyderabad,No
CUST104670,18.0,Male,2021-10-13,Month-to-month,DSL,Credit card,51,43.25,2117.72,4,0,0,9.0,20.0,Hyderabad,No
CUST100946,42.0,Male,2022-11-17,Month-to-month,Fiber optic,Credit card,37,63.67,2235.64,4,2,2,8.0,10.0,Bengaluru,No
CUST101701,32.0,Male,2025-05-15,Two year,DSL,Bank transfer,8,68.19,549.81,6,2,1,9.0,18.0,Hyderabad,No
CUST103293,45.0,Male,2024-09-20,Two year,Fiber optic,Electronic check,15,90.76,1400.85,7,1,1,6.0,19.0,Hyderabad,No
CUST102161,27.0,Male,2021-08-05,One year,Fiber optic,Credit card,53,54.34,2741.04,3,0,2,7.0,3.0,Mumbai,No
CUST101136,39.0,Male,2022-06-16,Month-to-month,Fiber optic,Electronic check,43,88.69,3459.19,7,1,2,8.0,23.0,Pune,No
CUST100987,42.0,Male,2023-11-18,Month-to-month,No internet,Bank transfer,25,46.96,1042.99,2,3,1,6.0,13.0,Bengaluru,No
CUST102549,44.0,Female,2024-05-08,Month-to-month,DSL,Electronic check,20,89.03,1644.25,8,1,3,8.0,12.0,Delhi,No
CUST100193,56.0,Male,2021-01-01,Month-to-month,DSL,Mailed check,60,47.62,2637.38,3,1,1,7.0,45.0,Chennai,No
CUST103057,32.0,Female,2025-02-10,One year,DSL,Credit card,11,61.97,657.73,5,3,1,5.0,19.0,Chennai,No
CUST103246,28.0,Female,2025-02-10,Month-to-month,Fiber optic,Mailed check,11,71.07,636.0,3,1,0,6.0,11.0,Chennai,No
CUST101394,18.0,Male,2021-08-05,Month-to-month,DSL,Mailed check,53,54.4,2770.91,3,0,2,7.0,16.0,Delhi,No
CUST102637,35.0,Male,2025-03-09,Month-to-month,Fiber optic,Bank transfer,10,42.55,484.03,3,5,2,3.0,30.0,Hyderabad,Yes
CUST100768,23.0,Male,2023-07-18,Two year,DSL,Bank transfer,30,67.73,2058.06,3,3,0,8.0,7.0,Mumbai,No
CUST104726,34.0,Male,2024-07-10,Month-to-month,No internet,Credit card,18,67.65,1245.79,6,1,0,7.0,16.0,Mumbai,No
CUST103090,53.0,Female,2024-12-27,Month-to-month,Fiber optic,Electronic check,12,73.89,762.38,4,3,2,8.0,11.0,Mumbai,Yes
CUST103495,37.0,Female,2021-11-06,Month-to-month,Fiber optic,Bank transfer,50,80.09,3865.35,6,0,0,7.0,12.0,Delhi,No
CUST103215,44.0,Female,2024-06-14,Month-to-month,DSL,Credit card,19,45.27,898.15,5,5,0,5.0,36.0,Mumbai,No
CUST100285,32.0,Male,2022-03-15,One year,DSL,Credit card,46,41.57,1971.38,4,1,0,9.0,26.0,Mumbai,No
CUST104963,32.0,Female,2025-07-13,Month-to-month,Fiber optic,Mailed check,6,103.91,625.9,8,0,1,7.0,13.0,Chennai,No
CUST100428,21.0,Male,2024-03-18,Month-to-month,DSL,Credit card,21,48.24,1136.16,5,4,2,5.0,22.0,Pune,No
CUST104471,29.0,Female,2025-08-17,One year,DSL,Mailed check,5,63.45,303.06,6,2,0,9.0,10.0,Mumbai,No
CUST102332,41.0,Female,2024-11-22,Month-to-month,No internet,Bank transfer,13,57.93,737.47,5,4,0,8.0,17.0,Chennai,No
CUST102717,40.0,Female,2025-03-03,Two year,DSL,Mailed check,10,48.56,487.2,2,1,0,7.0,5.0,Pune,No
CUST102079,27.0,Male,2021-12-06,Two year,Fiber optic,,49,64.31,2556.49,4,1,2,9.0,4.0,Pune,No
CUST103389,32.0,Male,2024-07-27,Month-to-month,DSL,Bank transfer,17,63.0,1016.72,5,1,1,8.0,37.0,Mumbai,Yes
CUST100722,18.0,Female,2022-12-18,Month-to-month,DSL,Bank transfer,36,61.05,2065.26,6,2,0,5.0,29.0,Delhi,No
CUST100951,43.0,Male,2022-02-15,Two year,Fiber optic,Bank transfer,47,61.64,2588.0,2,1,0,8.0,12.0,Delhi,No
CUST104406,32.0,Male,2025-03-12,Month-to-month,Fiber optic,Electronic check,10,84.43,738.27,4,1,0,7.0,11.0,Bengaluru,No
CUST104845,48.0,Male,2023-09-10,Month-to-month,DSL,Electronic check,28,47.54,1327.78,5,0,1,7.0,18.0,Mumbai,No
CUST102262,40.0,Male,2022-08-15,Month-to-month,DSL,Bank transfer,41,79.13,3371.3,8,5,3,4.0,14.0,Pune,No
CUST100989,32.0,Male,2022-11-12,Two year,DSL,Mailed check,38,31.68,1099.25,2,2,1,8.0,5.0,Pune,No
CUST103212,46.0,Female,2025-12-03,One year,DSL,Electronic check,1,71.14,74.23,8,2,2,8.0,5.0,Mumbai,No
CUST101759,39.0,Male,2024-12-16,One year,Fiber optic,Credit card,13,59.18,707.0,2,2,0,4.0,8.0,Bengaluru,No
CUST104129,26.0,Male,2022-12-04,Month-to-month,No internet,Bank transfer,37,50.22,1605.71,3,1,0,9.0,24.0,Pune,Yes
CUST100326,19.0,Male,2023-12-22,Month-to-month,DSL,Credit card,24,26.5,630.0,2,2,1,9.0,48.0,Delhi,No
CUST102608,48.0,Male,2022-10-07,One year,Fiber optic,Electronic check,39,61.05,2373.22,3,0,0,8.0,22.0,Pune,No
CUST101383,36.0,Female,2022-06-27,Month-to-month,DSL,Electronic check,42,44.16,1865.79,3,2,1,6.0,15.0,Chennai,No
CUST101724,52.0,Male,2024-07-18,Month-to-month,Fiber optic,Credit card,17,64.83,1052.16,4,2,1,6.0,16.0,Pune,No
CUST101086,21.0,Male,2023-02-05,Month-to-month,Fiber optic,Electronic check,35,89.97,3232.57,5,4,1,6.0,10.0,Hyderabad,No
CUST102523,18.0,Female,2023-04-06,Month-to-month,Fiber optic,Credit card,33,87.42,2857.33,6,3,2,2.0,11.0,Bengaluru,No
CUST100341,42.0,Male,2024-09-19,One year,Fiber optic,Credit card,15,57.91,797.23,3,2,1,7.0,39.0,Pune,Yes
CUST103701,27.0,Female,2022-02-12,Month-to-month,DSL,Credit card,47,40.25,2045.6,3,6,1,5.0,27.0,Bengaluru,No
CUST100147,36.0,Female,2021-01-01,One year,Fiber optic,Credit card,60,68.45,4255.81,3,0,1,7.0,7.0,Chennai,No
CUST100688,32.0,Female,2023-06-25,Month-to-month,Fiber optic,Credit card,30,67.96,1865.0,3,3,0,7.0,35.0,Bengaluru,Yes
CUST103432,34.0,Female,2025-05-28,One year,DSL,Electronic check,7,32.6,221.27,3,4,1,6.0,24.0,Mumbai,No
CUST100966,35.0,Male,2025-02-05,One year,Fiber optic,Credit card,11,80.78,845.14,3,1,2,6.0,13.0,Chennai,No
CUST104751,41.0,Female,2023-04-01,One year,Fiber optic,Credit card,33,57.81,1980.34,3,2,1,4.0,,Bengaluru,No
CUST102203,45.0,Female,2021-05-19,Month-to-month,Fiber optic,Mailed check,55,92.55,5543.02,4,0,1,8.0,12.0,Mumbai,No
CUST102713,24.0,Female,2025-03-23,Month-to-month,Fiber optic,Bank transfer,9,80.96,728.98,5,0,1,10.0,25.0,Pune,No
CUST103572,42.0,Male,2025-05-31,One year,Fiber optic,Electronic check,7,40.41,284.58,1,1,1,10.0,19.0,Pune,No
CUST101990,43.0,Female,2023-01-30,Month-to-month,DSL,Bank transfer,35,27.62,962.95,2,3,1,6.0,10.0,Hyderabad,No
CUST104124,47.0,Female,2021-01-12,One year,No internet,,60,58.94,3377.79,5,3,1,8.0,20.0,Bengaluru,No
CUST104766,26.0,Female,2021-08-04,One year,DSL,Credit card,53,38.73,2173.86,3,0,1,8.0,8.0,Mumbai,No
CUST103600,50.0,Male,2025-11-11,Month-to-month,Fiber optic,Electronic check,2,80.69,167.47,5,3,1,5.0,17.0,Chennai,No
CUST104590,48.0,Male,2023-09-16,One year,DSL,Credit card,28,45.58,1175.31,2,3,4,3.0,19.0,,No
CUST100106,27.0,Male,2022-03-12,One year,No internet,Mailed check,46,60.59,2837.41,6,0,1,9.0,29.0,Bengaluru,No
CUST104416,53.0,Male,2024-08-19,Month-to-month,No internet,Credit card,16,36.11,570.71,1,1,0,10.0,11.0,Bengaluru,No
CUST100385,28.0,Male,2025-12-04,One year,No internet,Bank transfer,1,39.31,36.14,3,0,2,8.0,9.0,Delhi,No
CUST104393,27.0,Male,2023-08-18,Two year,Fiber optic,Bank transfer,28,75.58,2220.0,5,0,1,7.0,10.0,Delhi,No
CUST104618,71.0,Female,2021-04-16,Month-to-month,Fiber optic,Electronic check,57,58.23,3255.79,1,2,1,6.0,42.0,Bengaluru,No
CUST100536,32.0, female ,2025-08-09,Month-to-month,DSL,Credit card,5,59.07,312.36,4,1,3,6.0,6.0,Hyderabad,No
CUST104689,31.0,MALE,2024-11-02,One year,DSL,Credit card,14,63.62,850.66,4,4,2,4.0,20.0,Pune,No
CUST103507,43.0,Male,2023-07-09,Month-to-month,Fiber optic,Electronic check,30,59.41,1861.06,3,1,0,5.0,9.0,Pune,No
CUST100201,55.0,Female,2024-07-15,Month-to-month,Fiber optic,Credit card,18,58.84,1065.31,5,1,1,7.0,10.0,Bengaluru,No
CUST101332,49.0,Male,2021-05-04,Two year,Fiber optic,Mailed check,56,64.53,3466.06,4,2,1,7.0,10.0,Mumbai,No
CUST103502,46.0,,2023-09-06,Month-to-month,Fiber optic,Credit card,28,89.38,2723.04,6,0,1,9.0,13.0,Bengaluru,No
CUST102708,42.0,Male,2022-11-17,Month-to-month,DSL,Bank transfer,37,25.09,830.52,2,4,0,5.0,41.0,Delhi,Yes
CUST104021,42.0,Male,2021-11-14,Month-to-month,DSL,Electronic check,50,54.73,2683.29,5,2,3,6.0,20.0,Pune,No
CUST101854,44.0,Male,2021-08-24,One year,No internet,Credit card,52,58.23,3023.18,5,3,1,6.0,44.0,Bengaluru,No
CUST104558,47.0,Male,2024-03-05,Month-to-month,DSL,Credit card,22,49.49,1089.6,5,2,0,8.0,5.0,Mumbai,No
CUST102872,25.0,Female,2022-06-28,Month-to-month,No internet,Electronic check,42,55.92,2457.33,5,2,2,7.0,26.0,Bengaluru,No
CUST103030,37.0,Female,2021-10-18,One year,Fiber optic,Bank transfer,50,79.36,3825.08,5,0,1,8.0,8.0,Hyderabad,No
CUST101205,30.0,Female,2021-11-02,Month-to-month,DSL,Credit card,50,44.72,2365.16,4,1,2,5.0,25.0,Hyderabad,No
CUST101645,39.0,Female,2023-03-30,Two year,No internet,Credit card,33,62.86,2161.92,6,2,2,7.0,11.0,Delhi,No
CUST103417,49.0,Male,2021-06-11,Month-to-month,Fiber optic,Electronic check,55,49.95,2526.51,2,3,3,5.0,19.0,Hyderabad,No
CUST103476,18.0,Female,2024-12-10,Month-to-month,Fiber optic,Electronic check,13,67.29,673.03,3,1,0,8.0,10.0,Hyderabad,No
CUST102861,46.0,Female,2025-03-29,One year,Fiber optic,Electronic check,9,77.71,654.96,5,0,1,7.0,14.0,Hyderabad,No
CUST101792,41.0,Female,2025-10-10,One year,DSL,Credit card,3,65.18,194.86,5,2,3,6.0,34.0,Chennai,No
CUST103797,25.0,Female,2022-01-28,Month-to-month,Fiber optic,Bank transfer,47,80.14,3913.73,4,3,0,7.0,18.0,Mumbai,No
CUST103368,42.0,Female,2022-07-26,Month-to-month,Fiber optic,Electronic check,41,88.54,4233.03,5,0,1,8.0,9.0,Mumbai,No
CUST103367,35.0,Female,2024-04-28,Month-to-month,DSL,Credit card,20,34.37,620.47,3,3,1,5.0,13.0,Mumbai,No
CUST103533,42.0,Male,2021-07-13,Month-to-month,DSL,Credit card,54,30.64,1576.8,1,2,2,6.0,12.0,Bengaluru,No
CUST103449,38.0,Female,2023-05-18,Month-to-month,No internet,Bank transfer,32,62.41,2030.6,4,0,1,8.0,32.0,Hyderabad,No
CUST100603,30.0,Female,2023-02-02,One year,Fiber optic,Electronic check,35,66.88,2046.7,2,1,1,8.0,13.0,Hyderabad,No
CUST103056,33.0,Female,2022-12-28,Month-to-month,DSL,Bank transfer,36,80.26,2723.28,7,4,2,,21.0,Bengaluru,No
CUST104383,30.0,Female,2021-12-05,Month-to-month,DSL,Electronic check,49,64.48,3247.81,4,3,1,6.0,52.0,Mumbai,No
CUST100126,56.0,Male,2022-11-06,Month-to-month,DSL,Credit card,38,41.92,1686.19,2,2,2,7.0,6.0,Chennai,No
CUST103876,25.0,Male,2023-05-26,One year,Fiber optic,Mailed check,31,55.0,1550.94,3,3,3,6.0,14.0,Chennai,No
